QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Encore (Part 10),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'Your Kind of Lover'?",,,,Made in Heaven,false
Queen Quiz: Encore (Part 10),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'Your Kind of Lover'?",,,,Let's Turn It On,false
Queen Quiz: Encore (Part 11),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",Which Queen studio album has both 'Need Your Loving Tonight' and 'Crazy Little Thing Called Love' on its original track list?,Albums,easy,1,The Game,true
Queen Quiz: Encore (Part 11),,Which Queen studio album has both 'Need Your Loving Tonight' and 'Crazy Little Thing Called Love' on its original track list?,,,,Queen,false
Queen Quiz: Encore (Part 11),,Which Queen studio album has both 'Need Your Loving Tonight' and 'Crazy Little Thing Called Love' on its original track list?,,,,Jazz,false
Queen Quiz: Encore (Part 11),,Which Queen studio album has both 'Need Your Loving Tonight' and 'Crazy Little Thing Called Love' on its original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 11),,Which track opens the original Innuendo album?,Albums,easy,1,Radio Ga Ga,false
Queen Quiz: Encore (Part 11),,Which track opens the original Innuendo album?,,,,Innuendo,true
Queen Quiz: Encore (Part 11),,Which track opens the original Innuendo album?,,,,One Vision,false
Queen Quiz: Encore (Part 11),,Which track opens the original Innuendo album?,,,,Brighton Rock,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'Staying Power' found in the original track list?,Albums,easy,1,The Miracle,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'Staying Power' found in the original track list?,,,,A Kind of Magic,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'Staying Power' found in the original track list?,,,,Hot Space,true
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'Staying Power' found in the original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'Rain Must Fall' found in the original track list?,Albums,medium,2,Sheer Heart Attack,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'Rain Must Fall' found in the original track list?,,,,Innuendo,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'Rain Must Fall' found in the original track list?,,,,Hot Space,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'Rain Must Fall' found in the original track list?,,,,The Miracle,true
Queen Quiz: Encore (Part 11),,Which singer joined Elton John and Queen on 'Bohemian Rhapsody' at the 1992 tribute concert?,After Freddie,medium,2,Axl Rose,true
Queen Quiz: Encore (Part 11),,Which singer joined Elton John and Queen on 'Bohemian Rhapsody' at the 1992 tribute concert?,,,,Robert Plant,false
Queen Quiz: Encore (Part 11),,Which singer joined Elton John and Queen on 'Bohemian Rhapsody' at the 1992 tribute concert?,,,,Joe Elliott,false
Queen Quiz: Encore (Part 11),,Which singer joined Elton John and Queen on 'Bohemian Rhapsody' at the 1992 tribute concert?,,,,James Hetfield,false
Queen Quiz: Encore (Part 11),,In which city did Queen + Adam Lambert play their first full-length show in 2012?,After Freddie,medium,2,London,false
Queen Quiz: Encore (Part 11),,In which city did Queen + Adam Lambert play their first full-length show in 2012?,,,,Kyiv,true
Queen Quiz: Encore (Part 11),,In which city did Queen + Adam Lambert play their first full-length show in 2012?,,,,New York,false
Queen Quiz: Encore (Part 11),,In which city did Queen + Adam Lambert play their first full-length show in 2012?,,,,Tokyo,false
Queen Quiz: Encore (Part 11),,"On the original Queen II track list, what comes immediately after 'Procession'?",Album Tracks,medium,2,Funny How Love Is,false
Queen Quiz: Encore (Part 11),,"On the original Queen II track list, what comes immediately after 'Procession'?",,,,Seven Seas of Rhye,false
Queen Quiz: Encore (Part 11),,"On the original Queen II track list, what comes immediately after 'Procession'?",,,,Father to Son,true
Queen Quiz: Encore (Part 11),,"On the original Queen II track list, what comes immediately after 'Procession'?",,,,Ogre Battle,false
Queen Quiz: Encore (Part 11),,"On the original Sheer Heart Attack track list, what comes immediately after 'Lily of the Valley'?",Album Tracks,medium,2,Flick of the Wrist,false
Queen Quiz: Encore (Part 11),,"On the original Sheer Heart Attack track list, what comes immediately after 'Lily of the Valley'?",,,,Brighton Rock,false
Queen Quiz: Encore (Part 11),,"On the original Sheer Heart Attack track list, what comes immediately after 'Lily of the Valley'?",,,,Bring Back That Leroy Brown,false
Queen Quiz: Encore (Part 11),,"On the original Sheer Heart Attack track list, what comes immediately after 'Lily of the Valley'?",,,,Now I'm Here,true
Queen Quiz: Encore (Part 11),,Which 2014 collection included the newly completed 'Let Me in Your Heart Again'?,After Freddie,medium,2,Queen Forever,true
Queen Quiz: Encore (Part 11),,Which 2014 collection included the newly completed 'Let Me in Your Heart Again'?,,,,Made in Heaven,false
Queen Quiz: Encore (Part 11),,Which 2014 collection included the newly completed 'Let Me in Your Heart Again'?,,,,Queen Rocks,false
Queen Quiz: Encore (Part 11),,Which 2014 collection included the newly completed 'Let Me in Your Heart Again'?,,,,On Air,false
Queen Quiz: Encore (Part 11),,Which Queen studio album has both 'Friends Will Be Friends' and 'Who Wants to Live Forever' on its original track list?,Albums,medium,2,A Day at the Races,false
Queen Quiz: Encore (Part 11),,Which Queen studio album has both 'Friends Will Be Friends' and 'Who Wants to Live Forever' on its original track list?,,,,A Kind of Magic,true
Queen Quiz: Encore (Part 11),,Which Queen studio album has both 'Friends Will Be Friends' and 'Who Wants to Live Forever' on its original track list?,,,,The Miracle,false
Queen Quiz: Encore (Part 11),,Which Queen studio album has both 'Friends Will Be Friends' and 'Who Wants to Live Forever' on its original track list?,,,,The Game,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'If You Can't Beat Them' found in the original track list?,Albums,medium,2,News of the World,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'If You Can't Beat Them' found in the original track list?,,,,Queen,false
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'If You Can't Beat Them' found in the original track list?,,,,Jazz,true
Queen Quiz: Encore (Part 11),,On which Queen studio album is 'If You Can't Beat Them' found in the original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 11),,"On the original Sheer Heart Attack track list, what comes immediately before 'Killer Queen'?",Album Tracks,hard,3,Lily of the Valley,false
Queen Quiz: Encore (Part 11),,"On the original Sheer Heart Attack track list, what comes immediately before 'Killer Queen'?",,,,She Makes Me (Stormtrooper in Stilettoes),false
Queen Quiz: Encore (Part 11),,"On the original Sheer Heart Attack track list, what comes immediately before 'Killer Queen'?",,,,Stone Cold Crazy,false
Queen Quiz: Encore (Part 11),,"On the original Sheer Heart Attack track list, what comes immediately before 'Killer Queen'?",,,,Brighton Rock,true
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'The Millionaire Waltz'?,Songwriting,hard,3,Freddie Mercury,true
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'The Millionaire Waltz'?,,,,Brian May,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'The Millionaire Waltz'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'The Millionaire Waltz'?,,,,John Deacon,false
Queen Quiz: Encore (Part 11),,Which Roger Taylor solo album placed 'My Country I & II' on its original track list?,Solo Projects,hard,3,Strange Frontier,false
Queen Quiz: Encore (Part 11),,Which Roger Taylor solo album placed 'My Country I & II' on its original track list?,,,,Fun in Space,true
Queen Quiz: Encore (Part 11),,Which Roger Taylor solo album placed 'My Country I & II' on its original track list?,,,,Happiness?,false
Queen Quiz: Encore (Part 11),,Which Roger Taylor solo album placed 'My Country I & II' on its original track list?,,,,Electric Fire,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'Crazy Little Thing Called Love'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'Crazy Little Thing Called Love'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'Crazy Little Thing Called Love'?,,,,Freddie Mercury,true
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'Crazy Little Thing Called Love'?,,,,John Deacon,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'Dear Friends'?,Songwriting,hard,3,Freddie Mercury,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'Dear Friends'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'Dear Friends'?,,,,John Deacon,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'Dear Friends'?,,,,Brian May,true
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'The Prophet's Song'?,Songwriting,hard,3,Brian May,true
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'The Prophet's Song'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'The Prophet's Song'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 11),,Who wrote the Queen album track 'The Prophet's Song'?,,,,John Deacon,false
Queen Quiz: Encore (Part 11),,At which London venue did Freddie Mercury make his surprise 1977 ballet appearance?,Band Members,hard,3,Royal Albert Hall,false
Queen Quiz: Encore (Part 11),,At which London venue did Freddie Mercury make his surprise 1977 ballet appearance?,,,,London Coliseum,true
Queen Quiz: Encore (Part 11),,At which London venue did Freddie Mercury make his surprise 1977 ballet appearance?,,,,Dominion Theatre,false
Queen Quiz: Encore (Part 11),,At which London venue did Freddie Mercury make his surprise 1977 ballet appearance?,,,,Wembley Arena,false
Queen Quiz: Encore (Part 11),,Who sang 'Stone Cold Crazy' with Queen at the 1992 tribute concert?,After Freddie,hard,3,Axl Rose,false
Queen Quiz: Encore (Part 11),,Who sang 'Stone Cold Crazy' with Queen at the 1992 tribute concert?,,,,Roger Daltrey,false
Queen Quiz: Encore (Part 11),,Who sang 'Stone Cold Crazy' with Queen at the 1992 tribute concert?,,,,James Hetfield,true
Queen Quiz: Encore (Part 11),,Who sang 'Stone Cold Crazy' with Queen at the 1992 tribute concert?,,,,Robert Plant,false
Queen Quiz: Encore (Part 11),,Which 2014 Queen collection included a version of 'There Must Be More to Life Than This'?,After Freddie,hard,3,The Miracle,false
Queen Quiz: Encore (Part 11),,Which 2014 Queen collection included a version of 'There Must Be More to Life Than This'?,,,,Greatest Hits II,false
Queen Quiz: Encore (Part 11),,Which 2014 Queen collection included a version of 'There Must Be More to Life Than This'?,,,,Queen at the Beeb,false
Queen Quiz: Encore (Part 11),,Which 2014 Queen collection included a version of 'There Must Be More to Life Than This'?,,,,Queen Forever,true
Queen Quiz: Encore (Part 11),,"On the original Jazz track list, what comes immediately after 'Don't Stop Me Now'?",Album Tracks,hard,3,More of That Jazz,true
Queen Quiz: Encore (Part 11),,"On the original Jazz track list, what comes immediately after 'Don't Stop Me Now'?",,,,Jealousy,false
Queen Quiz: Encore (Part 11),,"On the original Jazz track list, what comes immediately after 'Don't Stop Me Now'?",,,,Bicycle Race,false
Queen Quiz: Encore (Part 11),,"On the original Jazz track list, what comes immediately after 'Don't Stop Me Now'?",,,,Mustapha,false
Queen Quiz: Encore (Part 11),,Which Mr. Bad Guy (Freddie Mercury) track sits between 'Man Made Paradise' and 'Living on My Own'?,Solo Projects,hard,4,Your Kind of Lover,false
Queen Quiz: Encore (Part 11),,Which Mr. Bad Guy (Freddie Mercury) track sits between 'Man Made Paradise' and 'Living on My Own'?,,,,There Must Be More to Life Than This,true
Queen Quiz: Encore (Part 11),,Which Mr. Bad Guy (Freddie Mercury) track sits between 'Man Made Paradise' and 'Living on My Own'?,,,,Love Me Like There's No Tomorrow,false
Queen Quiz: Encore (Part 11),,Which Mr. Bad Guy (Freddie Mercury) track sits between 'Man Made Paradise' and 'Living on My Own'?,,,,Made in Heaven,false
Queen Quiz: Encore (Part 11),,"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Happiness?'?",Solo Projects,hard,4,Loneliness...,false
Queen Quiz: Encore (Part 11),,"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Happiness?'?",,,,You Had to Be There,false
Queen Quiz: Encore (Part 11),,"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Happiness?'?",,,,Revelations,true
Queen Quiz: Encore (Part 11),,"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Happiness?'?",,,,The Key,false
Queen Quiz: Encore (Part 11),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'I Was Born to Love You'?",Solo Projects,hard,4,Man Made Paradise,false
Queen Quiz: Encore (Part 11),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'I Was Born to Love You'?",,,,Love Me Like There's No Tomorrow,false
Queen Quiz: Encore (Part 11),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'I Was Born to Love You'?",,,,There Must Be More to Life Than This,false
Queen Quiz: Encore (Part 11),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'I Was Born to Love You'?",,,,Foolin' Around,true
Queen Quiz: Encore (Part 11),,Which Sheer Heart Attack track sits between 'Tenement Funster' and 'Lily of the Valley'?,Album Tracks,hard,4,Flick of the Wrist,true
Queen Quiz: Encore (Part 11),,Which Sheer Heart Attack track sits between 'Tenement Funster' and 'Lily of the Valley'?,,,,Misfire,false
Queen Quiz: Encore (Part 11),,Which Sheer Heart Attack track sits between 'Tenement Funster' and 'Lily of the Valley'?,,,,Killer Queen,false
Queen Quiz: Encore (Part 11),,Which Sheer Heart Attack track sits between 'Tenement Funster' and 'Lily of the Valley'?,,,,In the Lap of the Gods,false
Queen Quiz: Encore (Part 12),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",Which Queen studio album has both 'I Want It All' and 'The Invisible Man' on its original track list?,Albums,easy,1,The Miracle,true
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'I Want It All' and 'The Invisible Man' on its original track list?,,,,The Works,false
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'I Want It All' and 'The Invisible Man' on its original track list?,,,,Jazz,false
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'I Want It All' and 'The Invisible Man' on its original track list?,,,,Innuendo,false
Queen Quiz: Encore (Part 12),,On which Queen studio album is 'Jealousy' found in the original track list?,Albums,easy,1,News of the World,false
Queen Quiz: Encore (Part 12),,On which Queen studio album is 'Jealousy' found in the original track list?,,,,Jazz,true
Queen Quiz: Encore (Part 12),,On which Queen studio album is 'Jealousy' found in the original track list?,,,,The Miracle,false
Queen Quiz: Encore (Part 12),,On which Queen studio album is 'Jealousy' found in the original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'Brighton Rock' and 'Killer Queen' on its original track list?,Albums,easy,1,The Game,false
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'Brighton Rock' and 'Killer Queen' on its original track list?,,,,Queen II,false
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'Brighton Rock' and 'Killer Queen' on its original track list?,,,,Sheer Heart Attack,true
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'Brighton Rock' and 'Killer Queen' on its original track list?,,,,The Works,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately after 'Khashoggi's Ship'?",Album Tracks,medium,2,Was It All Worth It,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately after 'Khashoggi's Ship'?",,,,The Invisible Man,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately after 'Khashoggi's Ship'?",,,,Scandal,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately after 'Khashoggi's Ship'?",,,,The Miracle,true
Queen Quiz: Encore (Part 12),,Which previously omitted song was restored to the 2024 'Queen I' running order?,After Freddie,medium,2,Mad the Swine,true
Queen Quiz: Encore (Part 12),,Which previously omitted song was restored to the 2024 'Queen I' running order?,,,,See What a Fool I've Been,false
Queen Quiz: Encore (Part 12),,Which previously omitted song was restored to the 2024 'Queen I' running order?,,,,Polar Bear,false
Queen Quiz: Encore (Part 12),,Which previously omitted song was restored to the 2024 'Queen I' running order?,,,,A Human Body,false
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'Dead on Time' and 'In Only Seven Days' on its original track list?,Albums,medium,2,Innuendo,false
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'Dead on Time' and 'In Only Seven Days' on its original track list?,,,,Jazz,true
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'Dead on Time' and 'In Only Seven Days' on its original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 12),,Which Queen studio album has both 'Dead on Time' and 'In Only Seven Days' on its original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 12),,"On the original Innuendo track list, what comes immediately after 'I'm Going Slightly Mad'?",Album Tracks,medium,2,The Hitman,false
Queen Quiz: Encore (Part 12),,"On the original Innuendo track list, what comes immediately after 'I'm Going Slightly Mad'?",,,,All God's People,false
Queen Quiz: Encore (Part 12),,"On the original Innuendo track list, what comes immediately after 'I'm Going Slightly Mad'?",,,,Headlong,true
Queen Quiz: Encore (Part 12),,"On the original Innuendo track list, what comes immediately after 'I'm Going Slightly Mad'?",,,,These Are the Days of Our Lives,false
Queen Quiz: Encore (Part 12),,In which month of 1992 was the Freddie Mercury Tribute Concert held?,After Freddie,medium,2,March,false
Queen Quiz: Encore (Part 12),,In which month of 1992 was the Freddie Mercury Tribute Concert held?,,,,June,false
Queen Quiz: Encore (Part 12),,In which month of 1992 was the Freddie Mercury Tribute Concert held?,,,,September,false
Queen Quiz: Encore (Part 12),,In which month of 1992 was the Freddie Mercury Tribute Concert held?,,,,April,true
Queen Quiz: Encore (Part 12),,Who performed 'Crazy Little Thing Called Love' with Queen at the 1992 tribute concert?,After Freddie,medium,2,Robert Plant,true
Queen Quiz: Encore (Part 12),,Who performed 'Crazy Little Thing Called Love' with Queen at the 1992 tribute concert?,,,,Paul Young,false
Queen Quiz: Encore (Part 12),,Who performed 'Crazy Little Thing Called Love' with Queen at the 1992 tribute concert?,,,,Seal,false
Queen Quiz: Encore (Part 12),,Who performed 'Crazy Little Thing Called Love' with Queen at the 1992 tribute concert?,,,,Zucchero,false
Queen Quiz: Encore (Part 12),,Which 2014 Queen compilation introduced a ballad arrangement of Freddie's 'Love Kills'?,After Freddie,medium,2,Queen Rocks,false
Queen Quiz: Encore (Part 12),,Which 2014 Queen compilation introduced a ballad arrangement of Freddie's 'Love Kills'?,,,,Queen Forever,true
Queen Quiz: Encore (Part 12),,Which 2014 Queen compilation introduced a ballad arrangement of Freddie's 'Love Kills'?,,,,Greatest Hits III,false
Queen Quiz: Encore (Part 12),,Which 2014 Queen compilation introduced a ballad arrangement of Freddie's 'Love Kills'?,,,,The Platinum Collection,false
Queen Quiz: Encore (Part 12),,On which Queen studio album is 'Coming Soon' found in the original track list?,Albums,medium,2,Queen,false
Queen Quiz: Encore (Part 12),,On which Queen studio album is 'Coming Soon' found in the original track list?,,,,The Works,false
Queen Quiz: Encore (Part 12),,On which Queen studio album is 'Coming Soon' found in the original track list?,,,,The Game,true
Queen Quiz: Encore (Part 12),,On which Queen studio album is 'Coming Soon' found in the original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 12),,"On the original The Game track list, what comes immediately after 'Rock It (Prime Jive)'?",Album Tracks,hard,3,Sail Away Sweet Sister,false
Queen Quiz: Encore (Part 12),,"On the original The Game track list, what comes immediately after 'Rock It (Prime Jive)'?",,,,Need Your Loving Tonight,false
Queen Quiz: Encore (Part 12),,"On the original The Game track list, what comes immediately after 'Rock It (Prime Jive)'?",,,,Coming Soon,false
Queen Quiz: Encore (Part 12),,"On the original The Game track list, what comes immediately after 'Rock It (Prime Jive)'?",,,,Don't Try Suicide,true
Queen Quiz: Encore (Part 12),,Who wrote the Queen album track 'Rock It (Prime Jive)'?,Songwriting,hard,3,Roger Taylor,true
Queen Quiz: Encore (Part 12),,Who wrote the Queen album track 'Rock It (Prime Jive)'?,,,,Brian May,false
Queen Quiz: Encore (Part 12),,Who wrote the Queen album track 'Rock It (Prime Jive)'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 12),,Who wrote the Queen album track 'Rock It (Prime Jive)'?,,,,John Deacon,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately before 'Breakthru'?",Album Tracks,hard,3,Was It All Worth It,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately before 'Breakthru'?",,,,The Invisible Man,true
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately before 'Breakthru'?",,,,Party,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately before 'Breakthru'?",,,,Rain Must Fall,false
Queen Quiz: Encore (Part 12),,"On the original Sheer Heart Attack track list, what comes immediately before 'Stone Cold Crazy'?",Album Tracks,hard,3,Tenement Funster,false
Queen Quiz: Encore (Part 12),,"On the original Sheer Heart Attack track list, what comes immediately before 'Stone Cold Crazy'?",,,,Killer Queen,false
Queen Quiz: Encore (Part 12),,"On the original Sheer Heart Attack track list, what comes immediately before 'Stone Cold Crazy'?",,,,In the Lap of the Gods,true
Queen Quiz: Encore (Part 12),,"On the original Sheer Heart Attack track list, what comes immediately before 'Stone Cold Crazy'?",,,,Dear Friends,false
Queen Quiz: Encore (Part 12),,Which Bruce Springsteen song did Roger Taylor cover on 'Strange Frontier'?,Solo Projects,hard,3,Born to Run,false
Queen Quiz: Encore (Part 12),,Which Bruce Springsteen song did Roger Taylor cover on 'Strange Frontier'?,,,,Dancing in the Dark,false
Queen Quiz: Encore (Part 12),,Which Bruce Springsteen song did Roger Taylor cover on 'Strange Frontier'?,,,,Thunder Road,false
Queen Quiz: Encore (Part 12),,Which Bruce Springsteen song did Roger Taylor cover on 'Strange Frontier'?,,,,Racing in the Street,true
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately after 'Breakthru'?",Album Tracks,hard,3,Rain Must Fall,true
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately after 'Breakthru'?",,,,Scandal,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately after 'Breakthru'?",,,,I Want It All,false
Queen Quiz: Encore (Part 12),,"On the original The Miracle track list, what comes immediately after 'Breakthru'?",,,,My Baby Does Me,false
Queen Quiz: Encore (Part 12),,"On the original Queen track list, what comes immediately after 'Jesus'?",Album Tracks,hard,3,Keep Yourself Alive,false
Queen Quiz: Encore (Part 12),,"On the original Queen track list, what comes immediately after 'Jesus'?",,,,Seven Seas of Rhye (instrumental),true
Queen Quiz: Encore (Part 12),,"On the original Queen track list, what comes immediately after 'Jesus'?",,,,Modern Times Rock 'n' Roll,false
Queen Quiz: Encore (Part 12),,"On the original Queen track list, what comes immediately after 'Jesus'?",,,,Liar,false
Queen Quiz: Encore (Part 12),,Who wrote the Queen album track 'Hammer to Fall'?,Songwriting,hard,3,Freddie Mercury,false
Queen Quiz: Encore (Part 12),,Who wrote the Queen album track 'Hammer to Fall'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 12),,Who wrote the Queen album track 'Hammer to Fall'?,,,,Brian May,true
Queen Quiz: Encore (Part 12),,Who wrote the Queen album track 'Hammer to Fall'?,,,,John Deacon,false
Queen Quiz: Encore (Part 12),,"On the original A Day at the Races track list, what comes immediately before 'Somebody to Love'?",Album Tracks,hard,3,Teo Torriatte (Let Us Cling Together),false
Queen Quiz: Encore (Part 12),,"On the original A Day at the Races track list, what comes immediately before 'Somebody to Love'?",,,,Tie Your Mother Down,false
Queen Quiz: Encore (Part 12),,"On the original A Day at the Races track list, what comes immediately before 'Somebody to Love'?",,,,White Man,false
Queen Quiz: Encore (Part 12),,"On the original A Day at the Races track list, what comes immediately before 'Somebody to Love'?",,,,You and I,true
Queen Quiz: Encore (Part 12),,"On the original Queen II track list, what comes immediately before 'Father to Son'?",Album Tracks,hard,3,Procession,true
Queen Quiz: Encore (Part 12),,"On the original Queen II track list, what comes immediately before 'Father to Son'?",,,,The Loser in the End,false
Queen Quiz: Encore (Part 12),,"On the original Queen II track list, what comes immediately before 'Father to Son'?",,,,Nevermore,false
Queen Quiz: Encore (Part 12),,"On the original Queen II track list, what comes immediately before 'Father to Son'?",,,,Some Day One Day,false
Queen Quiz: Encore (Part 12),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately before 'The Fallen Priest'?",Solo Projects,hard,4,Overture Piccante,false
Queen Quiz: Encore (Part 12),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately before 'The Fallen Priest'?",,,,La Japonaise,true
Queen Quiz: Encore (Part 12),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately before 'The Fallen Priest'?",,,,Guide Me Home,false
Queen Quiz: Encore (Part 12),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately before 'The Fallen Priest'?",,,,Ensueño,false
Queen Quiz: Encore (Part 12),,Which Queen II track sits between 'Father to Son' and 'Some Day One Day'?,Album Tracks,hard,4,The Loser in the End,false
Queen Quiz: Encore (Part 12),,Which Queen II track sits between 'Father to Son' and 'Some Day One Day'?,,,,Procession,false
Queen Quiz: Encore (Part 12),,Which Queen II track sits between 'Father to Son' and 'Some Day One Day'?,,,,White Queen (As It Began),true
Queen Quiz: Encore (Part 12),,Which Queen II track sits between 'Father to Son' and 'Some Day One Day'?,,,,The Fairy Feller's Master-Stroke,false
Queen Quiz: Encore (Part 12),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Foolin' Around'?",Solo Projects,hard,4,Made in Heaven,false
Queen Quiz: Encore (Part 12),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Foolin' Around'?",,,,Mr. Bad Guy,false
Queen Quiz: Encore (Part 12),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Foolin' Around'?",,,,I Was Born to Love You,false
Queen Quiz: Encore (Part 12),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Foolin' Around'?",,,,Your Kind of Lover,true
Queen Quiz: Encore (Part 12),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'There Must Be More to Life Than This'?",Solo Projects,hard,4,Living on My Own,true
Queen Quiz: Encore (Part 12),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'There Must Be More to Life Than This'?",,,,I Was Born to Love You,false
Queen Quiz: Encore (Part 12),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'There Must Be More to Life Than This'?",,,,Made in Heaven,false
Queen Quiz: Encore (Part 12),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'There Must Be More to Life Than This'?",,,,Mr. Bad Guy,false
Queen Quiz: Encore (Part 13),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",Which track opens the original The Game album?,Albums,easy,1,Play the Game,true
Queen Quiz: Encore (Part 13),,Which track opens the original The Game album?,,,,One Vision,false
Queen Quiz: Encore (Part 13),,Which track opens the original The Game album?,,,,Princes of the Universe,false
Queen Quiz: Encore (Part 13),,Which track opens the original The Game album?,,,,Radio Ga Ga,false
Queen Quiz: Encore (Part 13),,What new title did Queen give the 2024 remix of their debut album?,After Freddie,easy,1,Queen Reborn,false
Queen Quiz: Encore (Part 13),,What new title did Queen give the 2024 remix of their debut album?,,,,Queen I,true
Queen Quiz: Encore (Part 13),,What new title did Queen give the 2024 remix of their debut album?,,,,Queen 1973,false
Queen Quiz: Encore (Part 13),,What new title did Queen give the 2024 remix of their debut album?,,,,The First Queen,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'My Fairy King' and 'Liar' on its original track list?,Albums,easy,1,The Works,false
