QuizTitle,QuestionText,EditorialDifficulty,Source
Queen Quiz: Encore (Part 13),On which Queen studio album is 'Jesus' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 13),Which Queen studio album has both 'The Invisible Man' and 'Breakthru' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 13),On which Queen studio album is 'Princes of the Universe' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 13),Which track closes the original A Day at the Races album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 13),Which track opens the original Hot Space album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 13),Which Queen studio album has both 'In the Lap of the Gods' and 'Stone Cold Crazy' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 13),Which Queen studio album has both 'You and I' and 'Somebody to Love' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 13),On which Queen studio album is 'Calling All Girls' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 13),"On the original The Works track list, what comes immediately after 'Keep Passing the Open Windows'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 13),"On the original Sheer Heart Attack track list, what comes immediately before 'In the Lap of the Gods... Revisited'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 13),"On the original A Kind of Magic track list, what comes immediately before 'A Kind of Magic'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 13),Which track opens the original Fun in Space (Roger Taylor) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Fun in Space (Roger Taylor) track list"
Queen Quiz: Encore (Part 13),Who wrote the Queen album track 'Spread Your Wings'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Spread Your Wings"
Queen Quiz: Encore (Part 13),Who wrote the Queen album track 'Now I'm Here'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Now I'm Here"
Queen Quiz: Encore (Part 13),"On the original Hot Space track list, what comes immediately before 'Calling All Girls'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 13),Which Extreme singer performed 'Hammer to Fall' with Queen at the 1992 tribute concert?,Hard,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 13),"On the original The Game track list, what comes immediately before 'Don't Try Suicide'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 13),Who wrote the Queen album track 'Back Chat'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Back Chat"
Queen Quiz: Encore (Part 13),"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'London Town, C'mon Down'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Electric Fire (Roger Taylor) track list"
Queen Quiz: Encore (Part 13),"On the original Strange Frontier (Roger Taylor) track list, what comes immediately after 'Masters of War'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 13),"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'Living on My Own'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 13),"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Young Love'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 14),On which Queen studio album is 'Dancer' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 14),Which Queen studio album has both 'White Queen (As It Began)' and 'Some Day One Day' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 14),On which Queen studio album is 'The Miracle' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 14),"On the original The Game track list, what comes immediately after 'Need Your Loving Tonight'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 14),"On the original Innuendo track list, what comes immediately after 'Don't Try So Hard'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 14),Which 2020 album was the first live release by Queen + Adam Lambert?,Medium,https://www.queenonline.com/news/queen-the-greatest-queen-adam-lambert-the-first-gig-episode-46; https://www.queenonline.com/news/out-now-queen-adam-lambert-live-around-the-world; https://www.queenonline.com/news/press-release-queen-adam-lambert-release-you-are-the-champions-for-the-world-health-organization
Queen Quiz: Encore (Part 14),What was John Deacon's father's first name?,Medium,https://www.queenonline.com/john_deacon
Queen Quiz: Encore (Part 14),"On the original Queen II track list, what comes immediately after 'Father to Son'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 14),"On the original A Night at the Opera track list, what comes immediately after 'I'm in Love with My Car'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 14),Which track closes the original Hot Space album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 14),"On the original Queen track list, what comes immediately after 'My Fairy King'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 14),Who wrote the Queen album track 'Don't Lose Your Head'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Don't Lose Your Head"
Queen Quiz: Encore (Part 14),Who wrote the Queen album track 'Modern Times Rock 'n' Roll'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Modern Times Rock 'n' Roll"
Queen Quiz: Encore (Part 14),Which band performed 'Now I'm Here' with Brian May before the main Queen set at the 1992 tribute?,Hard,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 14),Which Queen studio album has both 'She Makes Me (Stormtrooper in Stilettoes)' and 'In the Lap of the Gods... Revisited' on its original track list?,Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 14),Which track opens the original Electric Fire (Roger Taylor) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Electric Fire (Roger Taylor) track list"
Queen Quiz: Encore (Part 14),"On the original A Night at the Opera track list, what comes immediately before 'God Save the Queen'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 14),Which Queen studio album has both 'Nevermore' and 'The March of the Black Queen' on its original track list?,Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 14),Which French film did Brian May score in 1999?,Hard,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 14),"On the original Jazz track list, what comes immediately after 'Leaving Home Ain't Easy'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 14),"On the original Sheer Heart Attack track list, what comes immediately after 'In the Lap of the Gods'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 14),"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'There Must Be More to Life Than This'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 14),Which lyricist contributed words to 'The Fallen Priest' and 'The Golden Boy'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 14),Which Jimi Hendrix song did Brian May cover on 'Another World'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 14),Which Another World (Brian May) track sits between 'Wilderness' and 'One Rainy Wish'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Another World (Brian May) track list"
Queen Quiz: Encore (Part 15),Which Queen studio album has both 'Tear It Up' and 'It's a Hard Life' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 15),Which Queen studio album has both 'Mustapha' and 'Fat Bottomed Girls' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 15),Which track opens the original A Night at the Opera album?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 15),Which 1997 Queen song marked John Deacon's final studio work with Brian May and Roger Taylor?,Medium,https://www.queenonline.com/john_deacon
Queen Quiz: Encore (Part 15),Which track opens the original The Works album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 15),"Which studio in Montreux did Brian May, Roger Taylor and John Deacon return to in 1993 to finish Freddie-era recordings?",Medium,https://www.queenonline.com/news/made-in-heaven30-years-on
Queen Quiz: Encore (Part 15),Which Queen studio album has both 'White Man' and 'Good Old-Fashioned Lover Boy' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 15),"On the original Jazz track list, what comes immediately after 'Mustapha'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 15),On which Queen studio album is 'Delilah' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 15),"On the original Hot Space track list, what comes immediately after 'Body Language'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 15),Who sang 'We Will Rock You' with Queen at the 1992 tribute concert?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 15),"On the original News of the World track list, what comes immediately after 'Fight from the Inside'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 15),"On the original Queen II track list, what comes immediately before 'White Queen (As It Began)'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 15),Which illustrated astronomy book did Brian May co-author with Patrick Moore and Chris Lintott?,Hard,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 15),"On the original Jazz track list, what comes immediately before 'In Only Seven Days'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 15),"On the original Queen track list, what comes immediately before 'Liar'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 15),"On the original Sheer Heart Attack track list, what comes immediately after 'Bring Back That Leroy Brown'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 15),"On the original News of the World track list, what comes immediately before 'Spread Your Wings'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 15),Who sang 'Las Palabras de Amor' with Queen at the 1992 tribute concert?,Hard,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 15),"On the original A Day at the Races track list, what comes immediately after 'Drowse'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 15),"On the original Innuendo track list, what comes immediately before 'The Show Must Go On'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 15),"On the original Strange Frontier (Roger Taylor) track list, what comes immediately after 'Racing in the Street'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 15),"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Dear Mr Murdoch'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Happiness? (Roger Taylor) track list"
Queen Quiz: Encore (Part 15),"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Mr. Bad Guy'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 15),"On the original Happiness? (Roger Taylor) track list, what comes immediately before 'Touch the Sky'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Happiness? (Roger Taylor) track list"
Queen Quiz: Encore (Part 16),Which track closes the original Queen album?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 16),Which Queen member was the youngest when the classic line-up formed?,Easy,https://www.queenonline.com/john_deacon
Queen Quiz: Encore (Part 16),What was the title of Queen + Adam Lambert's 2020 lockdown charity single?,Easy,https://www.queenonline.com/news/queen-the-greatest-queen-adam-lambert-the-first-gig-episode-46; https://www.queenonline.com/news/out-now-queen-adam-lambert-live-around-the-world; https://www.queenonline.com/news/press-release-queen-adam-lambert-release-you-are-the-champions-for-the-world-health-organization
Queen Quiz: Encore (Part 16),Which Queen studio album has both 'Liar' and 'The Night Comes Down' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 16),Who wrote the Queen album track 'Killer Queen'?,Medium,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Killer Queen"
Queen Quiz: Encore (Part 16),"On the original A Night at the Opera track list, what comes immediately after 'Lazing on a Sunday Afternoon'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 16),On which Queen studio album is 'Fun It' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 16),"On the original A Night at the Opera track list, what comes immediately after 'Death on Two Legs'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 16),"On the original Jazz track list, what comes immediately after 'If You Can't Beat Them'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 16),What was Freddie Mercury's father's first name?,Medium,https://www.queenonline.com/freddie_mercury
Queen Quiz: Encore (Part 16),Which Queen studio album has both 'Don't Try So Hard' and 'Ride the Wild Wind' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 16),What month saw the digital release of 'Face It Alone'?,Hard,https://www.queenonline.com/news/watch-queen-release-newly-created-video-for-face-it-alone
Queen Quiz: Encore (Part 16),Which track opens the original Back to the Light (Brian May) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Back to the Light (Brian May) track list"
Queen Quiz: Encore (Part 16),Who wrote the Queen album track ''39'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; '39"
Queen Quiz: Encore (Part 16),"On the original The Works track list, what comes immediately before 'Tear It Up'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 16),Who sang 'These Are the Days of Our Lives' with Lisa Stansfield at the 1992 tribute?,Hard,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 16),"On the original The Works track list, what comes immediately before 'I Want to Break Free'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 16),How was John Deacon's name printed in the credits of Queen's debut album?,Hard,https://www.queenonline.com/john_deacon
Queen Quiz: Encore (Part 16),Who wrote the Queen album track 'Sail Away Sweet Sister'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Sail Away Sweet Sister"
Queen Quiz: Encore (Part 16),Which performer was named on the toy guitar John Deacon received at age seven?,Hard,https://www.queenonline.com/john_deacon
Queen Quiz: Encore (Part 16),"On the original A Night at the Opera track list, what comes immediately after 'Bohemian Rhapsody'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 16),"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'The Fallen Priest'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Barcelona (Freddie Mercury and Montserrat Caballé) track list"
Queen Quiz: Encore (Part 16),Which Jazz track sits between 'Jealousy' and 'If You Can't Beat Them'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 16),"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Killing Time'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 16),"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Abandonfire'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 17),Which Queen studio album has both 'One Vision' and 'A Kind of Magic' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 17),What charity did Queen's surviving members establish after Freddie's death?,Easy,https://www.queenonline.com/brian_may; https://www.queenonline.com/news/sir-brian-harold-may
Queen Quiz: Encore (Part 17),Which track closes the original The Game album?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 17),"On the original A Kind of Magic track list, what comes immediately after 'A Kind of Magic'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 17),Which track closes the original The Miracle album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 17),On which Queen studio album is 'Sweet Lady' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 17),Which track closes the original A Kind of Magic album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 17),Which Queen studio album has both 'Who Wants to Live Forever' and 'Gimme the Prize (Kurgan's Theme)' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 17),Who sang 'Who Wants to Live Forever' with Queen at the 1992 tribute concert?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 17),Which track closes the original Jazz album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 17),"On the original A Kind of Magic track list, what comes immediately after 'One Vision'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 17),"On 2024's 'Queen I', which song comes immediately before the restored 'Mad the Swine'?",Hard,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Encore (Part 17),"On the original A Night at the Opera track list, what comes immediately after 'Sweet Lady'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 17),At which London venue did Roger Taylor's 2021 Outsider tour end?,Hard,https://www.queenonline.com/roger_taylor
Queen Quiz: Encore (Part 17),Which Queen studio album has both 'Bohemian Rhapsody' and 'God Save the Queen' on its original track list?,Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 17),Which track closes the original Back to the Light (Brian May) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Back to the Light (Brian May) track list"
Queen Quiz: Encore (Part 17),"On the original Queen track list, what comes immediately after 'Modern Times Rock 'n' Roll'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 17),"On the original Sheer Heart Attack track list, what comes immediately before 'Now I'm Here'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 17),"On the original News of the World track list, what comes immediately after 'Sleeping on the Sidewalk'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 17),Who led the ensemble finale of 'We Are the Champions' at the 1992 tribute concert?,Hard,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 17),"On 2024's 'Queen I', which song comes immediately after the restored 'Mad the Swine'?",Hard,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Encore (Part 17),"On the original Fun in Space (Roger Taylor) track list, what comes immediately before 'Good Times Are Now'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Fun in Space (Roger Taylor) track list"
Queen Quiz: Encore (Part 17),"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Man Made Paradise'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 17),Which Back to the Light (Brian May) track sits between 'I'm Scared' and 'Let Your Heart Rule Your Head'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Back to the Light (Brian May) track list"
Queen Quiz: Encore (Part 17),"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'Surrender'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Electric Fire (Roger Taylor) track list"
Queen Quiz: Encore (Part 18),On which Queen studio album is 'Man on the Prowl' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 18),On which Queen studio album is 'Need Your Loving Tonight' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 18),To whose spirit did Queen dedicate the 'Made in Heaven' sleeve?,Easy,https://www.queenonline.com/news/made-in-heaven30-years-on
Queen Quiz: Encore (Part 18),How did young John Deacon save for his first proper guitar?,Medium,https://www.queenonline.com/john_deacon
Queen Quiz: Encore (Part 18),Which Queen studio album has both 'Rain Must Fall' and 'Scandal' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 18),On which Queen studio album is 'Who Needs You' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 18),Which lake appears behind Freddie Mercury's statue on the 'Made in Heaven' cover?,Medium,https://www.queenonline.com/news/made-in-heaven30-years-on
Queen Quiz: Encore (Part 18),On which Queen studio album is 'Now I'm Here' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 18),Who joined David Bowie and Queen on 'Under Pressure' at the 1992 tribute concert?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 18),On which Queen studio album is 'Seven Seas of Rhye (instrumental)' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 18),In which year was Brian May appointed CBE?,Medium,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 18),Who wrote the Queen album track 'One Year of Love'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; One Year of Love"
Queen Quiz: Encore (Part 18),"On the original The Miracle track list, what comes immediately before 'Rain Must Fall'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 18),For which theatrical work did Brian May compose music at Riverside Studios in 1987?,Hard,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 18),Who wrote the Queen album track 'More of That Jazz'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; More of That Jazz"
Queen Quiz: Encore (Part 18),"On the original The Game track list, what comes immediately after 'Don't Try Suicide'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 18),Which track opens the original Happiness? (Roger Taylor) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Happiness? (Roger Taylor) track list"
Queen Quiz: Encore (Part 18),Which track closes the original Mr. Bad Guy (Freddie Mercury) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 18),Which 2009 solo single marked Roger Taylor's return to recording?,Hard,https://www.queenonline.com/roger_taylor
Queen Quiz: Encore (Part 18),"On the original Sheer Heart Attack track list, what comes immediately after 'Stone Cold Crazy'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 18),"On the original A Kind of Magic track list, what comes immediately before 'Who Wants to Live Forever'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 18),"On the original Electric Fire (Roger Taylor) track list, what comes immediately after 'Believe in Yourself'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Electric Fire (Roger Taylor) track list"
Queen Quiz: Encore (Part 18),"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Good Times Are Now'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Fun in Space (Roger Taylor) track list"
Queen Quiz: Encore (Part 18),"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Revelations'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Happiness? (Roger Taylor) track list"
Queen Quiz: Encore (Part 18),"On the original Happiness? (Roger Taylor) track list, what comes immediately before 'Old Friends'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Happiness? (Roger Taylor) track list"
Queen Quiz: Encore (Part 19),On which Queen studio album is 'A Kind of Magic' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 19),Which track closes the original A Night at the Opera album?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 19),Which track opens the original News of the World album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 19),Which track opens the original Sheer Heart Attack album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 19),Which track closes the original The Works album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
